/api/ref/getBackmentionDoc	POST	R	containChildren,defID,highlight,keyword,notebook,refTreeID
/api/ref/refreshBacklink	POST	R	id
/api/repo/checkoutRepo	POST	W	id,sessionID
/api/repo/createSnapshot	POST	W	memo
/api/repo/diffRepoSnapshots	POST	R	left,right
/api/repo/downloadCloudSnapshot	POST	W	id,tag
/api/repo/exportRepoFile	POST	R	id
/api/repo/getCloudRepoSnapshots	POST	R	page
/api/repo/getCloudRepoTagSnapshots	POST	R	-
/api/repo/getRepoFile	POST	R	id
/api/repo/getRepoSnapshots	POST	R	page
/api/repo/getRepoTagSnapshots	POST	R	-
/api/repo/importRepoKey	POST	W	key
/api/repo/initRepoKey	POST	W	-
/api/repo/initRepoKeyFromPassphrase	POST	W	pass
/api/repo/openRepoSnapshotFile	POST	R	id
/api/repo/purgeCloudRepo	POST	W	-
/api/repo/purgeRepo	POST	W	-
/api/repo/removeCloudRepoTagSnapshot	POST	W	tag
/api/repo/removeRepoTagSnapshot	POST	W	tag
/api/repo/resetRepo	POST	W	-
/api/repo/rollbackRepoSnapshotFile	POST	R	id
/api/repo/searchRepoFile	POST	R	keyword,page
/api/repo/setRepoIndexRetentionDays	POST	R	days
/api/repo/setRetentionIndexesDaily	POST	R	indexes
/api/repo/tagSnapshot	POST	W	id,name
/api/repo/uploadCloudSnapshot	POST	W	id,tag
/api/riff/addRiffCards	POST	W	blockIDs,deckID
/api/riff/batchSetRiffCardsDueTime	POST	W	cardDues
/api/riff/createRiffDeck	POST	W	name
/api/riff/getNotebookRiffCards	POST	R	id,page,pageSize
/api/riff/getNotebookRiffDueCards	POST	R	notebook,reviewedCards
/api/riff/getRiffCards	POST	R	id,page,pageSize
/api/riff/getRiffCardsByBlockIDs	POST	W	blockIDs
/api/riff/getRiffDecks	POST	R	-
/api/riff/getRiffDueCards	POST	R	deckID,reviewedCards
/api/riff/getTreeRiffCards	POST	R	id,page,pageSize
/api/riff/getTreeRiffDueCards	POST	R	reviewedCards,rootID
/api/riff/removeRiffCards	POST	W	blockIDs,deckID
/api/riff/removeRiffDeck	POST	W	deckID
/api/riff/renameRiffDeck	POST	W	deckID,name
/api/riff/resetRiffCards	POST	W	blockIDs,deckID,id,type
/api/riff/reviewRiffCard	POST	W	cardID,deckID,rating,reviewedCards
/api/riff/skipReviewRiffCard	POST	W	cardID,deckID
/api/search/findReplace	POST	W	groupBy,ids,k,method,orderBy,page,pageSize,paths,query,r,replaceTypes,subTypes,types
/api/search/fullTextSearchAssetContent	POST	R	method,orderBy,page,pageSize,query,types
/api/search/fullTextSearchBlock	POST	R	groupBy,method,notebook,orderBy,page,pageSize,paths,query,subTypes,types
/api/search/getAssetContent	POST	R	id,query,queryMethod
/api/search/getAssetContentByPath	POST	R	path
/api/search/getEmbedBlock	POST	R	breadcrumb,embedBlockID,headingMode,includeIDs
/api/search/listInvalidBlockRefs	POST	R	page,pageSize
/api/search/removeTemplate	POST	W	path
/api/search/searchAsset	POST	W	exts,k
/api/search/searchEmbedBlock	POST	R	breadcrumb,embedBlockID,excludeIDs,headingMode,notebook,stmt
/api/search/searchRefBlock	POST	R	beforeLen,id,isDatabase,isSquareBrackets,k,notebook,reqId,rootID
/api/search/searchTag	POST	W	k
/api/search/searchTemplate	POST	W	k
/api/search/searchWidget	POST	W	k
/api/search/semanticSearchBlock	POST	R	groupBy,method,orderBy,page,pageSize,paths,query,subTypes,types
/api/search/updateEmbedBlock	POST	R	content,id
/api/setting/addVirtualBlockRefExclude	POST	W	keywords
/api/setting/addVirtualBlockRefInclude	POST	W	keywords
/api/setting/getCloudUser	POST	R	token
/api/setting/getPublish	POST	W	-
/api/setting/login2faCloudUser	POST	W	code,token
/api/setting/logoutCloudUser	POST	W	-
/api/setting/refreshVirtualBlockRef	POST	W	-
/api/setting/setAI	POST	W	-
/api/setting/setAccount	POST	W	-
/api/setting/setAppearance	POST	W	-
/api/setting/setBazaar	POST	W	-
/api/setting/setEditor	POST	W	-
/api/setting/setEditorReadOnly	POST	W	readonly
/api/setting/setEmoji	POST	W	emoji
/api/setting/setExport	POST	W	-
/api/setting/setFiletree	POST	W	-
/api/setting/setFlashcard	POST	W	-
/api/setting/setIcon	POST	W	icon
/api/setting/setKeymap	POST	W	data
/api/setting/setPublish	POST	W	-
/api/setting/setSearch	POST	W	-
/api/setting/setSecrets	POST	W	-
/api/setting/setSnippet	POST	W	-
/api/setting/setTheme	POST	W	appearanceMode,modes,theme
/api/setting/setVariables	POST	W	-
/api/snippet/getSnippet	POST	R	enabled,keyword,type
/api/snippet/removeSnippet	POST	W	id
/api/snippet/setSnippet	POST	W	snippets
/api/sqlite/flushTransaction	POST	W	-
/api/storage/batchUpdateRecentDocCloseTime	POST	R	rootIDs
/api/storage/getCriteria	POST	R	-
/api/storage/getLocalStorage	POST	R	-
/api/storage/getLocalStorageVal	POST	R	key
/api/storage/getLocalStorageVals	POST	R	keys
/api/storage/getOutlineStorage	POST	R	docID
/api/storage/getRecentDocs	POST	R	sortBy
/api/storage/removeCriterion	POST	W	name
/api/storage/removeLocalStorageVal	POST	W	app,key
/api/storage/removeLocalStorageVals	POST	W	app,keys
/api/storage/removeOutlineStorage	POST	W	docID
/api/storage/setCriterion	POST	W	criterion
/api/storage/setLocalStorage	POST	W	-
/api/storage/setLocalStorageVal	POST	W	app,key,val
/api/storage/setLocalStorageVals	POST	W	app,keyVals
/api/storage/setOutlineStorage	POST	W	docID,val
/api/storage/updateRecentDocCloseTime	POST	R	rootID
/api/storage/updateRecentDocOpenTime	POST	R	rootID
/api/storage/updateRecentDocViewTime	POST	R	rootID
/api/sync/createCloudSyncDir	POST	W	name
/api/sync/exportSyncProviderS3	POST	R	-
/api/sync/exportSyncProviderWebDAV	POST	R	-
/api/sync/getBootSync	POST	R	-
/api/sync/getSyncInfo	POST	R	-
/api/sync/importSyncProviderS3	POST	W	<multipart>
/api/sync/importSyncProviderWebDAV	POST	W	<multipart>
/api/sync/listCloudSyncDir	POST	R	-
/api/sync/performBootSync	POST	W	-
/api/sync/performSync	POST	W	mobileSwitch,upload
/api/sync/removeCloudSyncDir	POST	W	name
/api/sync/setCloudSyncDir	POST	W	name
/api/sync/setSyncEnable	POST	W	enabled
/api/sync/setSyncGenerateConflictDoc	POST	W	enabled
/api/sync/setSyncInterval	POST	W	interval
/api/sync/setSyncMode	POST	W	mode
/api/sync/setSyncPerception	POST	W	enabled
/api/sync/setSyncProvider	POST	W	provider
/api/sync/setSyncProviderLocal	POST	W	local
/api/sync/setSyncProviderS3	POST	W	s3
/api/sync/setSyncProviderWebDAV	POST	W	webdav
/api/system/addMicrosoftDefenderExclusion	POST	W	-
/api/system/bootProgress	GET+POST	R	-
/api/system/bootProgressSSE	GET	R	-
/api/system/checkUpdate	POST	R	showMsg
/api/system/checkWorkspaceDir	POST	W	path
/api/system/clearTempFiles	POST	W	-
/api/system/createWorkspaceDir	POST	W	path
/api/system/currentTime	POST	R	-
/api/system/dismissOnboarding	POST	W	-
/api/system/ensureOnboarding	POST	W	-
/api/system/exit	POST	R	execInstallPkg,force,setCurrentWorkspace
/api/system/exportConf	POST	R	-
/api/system/exportLog	POST	R	-
/api/system/exportTLSCABundle	POST	R	-
/api/system/exportTLSCACert	POST	R	-
/api/system/getCaptcha	GET	R	<image>
/api/system/getChangelog	POST	R	-
/api/system/getConf	POST	R	-
/api/system/getEmojiConf	POST	R	-
/api/system/getMobileWorkspaces	POST	R	-
/api/system/getNetwork	POST	R	-
/api/system/getSysFonts	POST	R	-
/api/system/getWorkspaceInfo	POST	W	-
/api/system/getWorkspaces	POST	R	-
/api/system/ignoreAddMicrosoftDefenderExclusion	POST	W	-
/api/system/importConf	POST	W	<multipart>
/api/system/importTLSCABundle	POST	W	<multipart>
/api/system/loginAuth	POST	R	-
/api/system/logoutAuth	POST	R	-
/api/system/rebuildDataIndex	POST	W	-
/api/system/reloadUI	POST	W	-
/api/system/removeWorkspaceDir	POST	W	path
/api/system/removeWorkspaceDirPhysically	POST	W	path
/api/system/setAPIToken	POST	W	token
/api/system/setAccessAuthCode	POST	W	accessAuthCode
/api/system/setAppearanceMode	POST	W	mode
/api/system/setAutoLaunch	POST	W	autoLaunch
/api/system/setDownloadInstallPkg	POST	W	downloadInstallPkg
/api/system/setFollowSystemLockScreen	POST	W	lockScreenMode
/api/system/setNetworkProxy	POST	W	host,port,scheme
/api/system/setNetworkServe	POST	W	networkServe
/api/system/setNetworkServeTLS	POST	W	networkServeTLS
/api/system/setUILayout	POST	W	layout
/api/system/setWorkspaceDir	POST	W	path
/api/system/uiproc	POST	R	pid
/api/system/vacuumDataIndex	POST	W	-
/api/system/version	GET+POST	R	-
/api/tag/getTag	POST	R	app,ignoreMaxListHint,sort
/api/tag/removeTag	POST	W	label
/api/tag/renameTag	POST	W	newLabel,oldLabel
/api/template/docSaveAsTemplate	POST	W	id,name,overwrite
/api/template/render	POST	W	id,path,preview
/api/template/renderSprig	POST	W	template
/api/transactions	POST	W	app,reqId,session,transactions
/api/transactions/clearHistory	POST	W	rootID
/api/transactions/redo	POST	W	app,rootID,session
/api/transactions/undo	POST	W	app,rootID,session
